Date,Volume (Pounds),Cumulative Volumne (Pounds),Pounds/Acre,month_sin,month_cos,day_of_year_sin,day_of_year_cos
2015-11-22,0.0,0.7499907820015932,0.0,-0.5000000000000004,0.8660254037844384,-0.622046748440868,0.7829801036770625
2015-11-29,0.0,0.7499907820015932,0.0,-0.5000000000000004,0.8660254037844384,-0.5234156073655503,0.8520775211013093
2015-12-06,0.0,0.7499907820015932,0.0,-2.4492935982947064e-16,1.0,-0.41719360261231697,0.9088176373395028
2015-12-13,0.0,0.7499907820015932,0.0,-2.4492935982947064e-16,1.0,-0.3049212246562894,0.9523775757303973
2015-12-20,0.0,0.7499907820015932,0.0,-2.4492935982947064e-16,1.0,-0.1882267098432439,0.9821256058680006
2015-12-27,0.0,0.7499907820015932,0.0,-2.4492935982947064e-16,1.0,-0.06880242680232064,0.9976303053065857
2016-01-03,0.0,0.7499907820015932,0.0,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476
2016-01-10,0.0,0.7499907820015932,0.0,0.49999999999999994,0.8660254037844387,0.1712931441814776,0.9852201067560606
2016-01-17,0.0,0.7499907820015932,0.0,0.49999999999999994,0.8660254037844387,0.288482432880609,0.9574851883550393
2016-01-24,0.0,0.7499907820015932,0.0,0.49999999999999994,0.8660254037844387,0.401487989205973,0.9158642882672872
2016-01-31,0.0,0.7499907820015932,0.0,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943
2016-02-07,0.0,0.7499907820015932,0.0,0.8660254037844386,0.5000000000000001,0.6084768701151261,0.7935716089521474
2016-02-14,0.0,0.7499907820015932,0.0,0.8660254037844386,0.5000000000000001,0.6994583270516471,0.7146733860429609
2016-02-21,0.0,0.7499907820015932,0.0,0.8660254037844386,0.5000000000000001,0.7802958510707755,0.6254105729852463
2016-02-28,0.0,0.7499907820015932,0.0,0.8660254037844386,0.5000000000000001,0.8498170915275278,0.5270777086423722
2016-03-06,0.10203051353843133,0.7499907820015932,80.4,1.0,6.123233995736766e-17,0.9070138128026359,0.4211008707960896
2016-03-13,0.07739746194501781,0.7499907820015932,50.833333333333336,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494745
2016-03-20,0.16729702013086725,0.7499907820015932,94.14285714285714,1.0,6.123233995736766e-17,0.9813064702716093,0.19245158197082998
